1934,-3.98892,49.95592,74.3225
1934,7.97784,47.32084,77.8875
1934,11.96676,47.32084,62.78
1934,-123.65651,44.54745,61.6775
1934,7.97784,44.54745,72.30250000000001
1934,11.96676,44.54745,72.30250000000001
1934,3.98892,41.63535,67.1825
1934,-87.75623,38.58548,180.0225
1934,-83.76731,38.58548,62.93
1934,-71.80055,38.58548,65.52
1934,-79.77839,35.40036,58.0525
1934,-95.73407,28.64338,106.55000000000001
1934,27.92244,-25.08582,60.71
1935,-3.98892,49.95592,74.66250000000001
1935,7.97784,47.32084,80.87
1935,11.96676,47.32084,64.1475
1935,-123.65651,44.54745,61.515
1935,7.97784,44.54745,74.69000000000001
1935,11.96676,44.54745,74.69000000000001
1935,15.95568,44.54745,57.6025
1935,3.98892,41.63535,66.6725
1935,-87.75623,38.58548,185.08749999999998
1935,-83.76731,38.58548,63.432500000000005
1935,-71.80055,38.58548,66.125
1935,-79.77839,35.40036,58.365
1935,-95.73407,28.64338,108.7525
1935,27.92244,-25.08582,61.93
1936,-3.98892,49.95592,76.0825
1936,7.97784,47.32084,84.1
1936,11.96676,47.32084,65.62750000000001
1936,-123.65651,44.54745,62.592499999999994
1936,7.97784,44.54745,77.27000000000001
1936,11.96676,44.54745,77.27000000000001
1936,15.95568,44.54745,58.26
1936,3.98892,41.63535,66.9025
1936,-87.75623,38.58548,205.07
1936,-83.76731,38.58548,65.42
1936,-71.80055,38.58548,68.51
1936,-79.77839,35.40036,59.602500000000006
1936,-95.73407,28.64338,117.44250000000001
1936,27.92244,-25.08582,63.08
1937,-3.98892,49.95592,76.905
1937,7.97784,47.32084,88.4575
1937,11.96676,47.32084,67.625
1937,-123.65651,44.54745,63.662499999999994
1937,7.97784,44.54745,80.7575
1937,11.96676,44.54745,80.7575
1937,15.95568,44.54745,60.005
1937,3.98892,41.63535,68.5775
1937,-87.75623,38.58548,212.2175
1937,-83.76731,38.58548,66.1325
1937,-71.80055,38.58548,69.3625
1937,-79.77839,35.40036,60.0475
1937,-95.73407,28.64338,120.55250000000001
1937,27.92244,-25.08582,63.66
1938,-3.98892,49.95592,75.8025
1938,7.97784,47.32084,91.03500000000001
1938,11.96676,47.32084,68.80749999999999
1938,-123.65651,44.54745,62.502500000000005
1938,7.97784,44.54745,82.82000000000001
1938,11.96676,44.54745,82.82000000000001
1938,15.95568,44.54745,61.464999999999996
1938,3.98892,41.63535,67.22
1938,-87.75623,38.58548,187.1875
1938,-83.76731,38.58548,63.642500000000005
1938,-71.80055,38.58548,66.375
1938,-79.77839,35.40036,58.495
1938,-95.73407,28.64338,109.66499999999999
1938,27.92244,-25.08582,64.3575
1939,-3.98892,49.95592,76.0025
1939,7.97784,47.32084,94.2675
1939,11.96676,47.32084,70.28750000000001
1939,-123.65651,44.54745,63.88249999999999
1939,7.97784,44.54745,85.4025
1939,11.96676,44.54745,85.4025
1939,15.95568,44.54745,62.597500000000004
1939,-75.78947,41.63535,57.57749999999999
1939,3.98892,41.63535,66.6075
1939,-87.75623,38.58548,201.1875
1939,-83.76731,38.58548,65.035
1939,-71.80055,38.58548,68.04499999999999
1939,-79.77839,35.40036,59.3625
1939,-95.73407,28.64338,115.7525
1939,27.92244,-25.08582,64.9
1940,-3.98892,49.95592,77.3075
1940,7.97784,47.32084,94.655
1940,11.96676,47.32084,70.465
1940,15.95568,47.32084,58.595
1940,19.9446,47.32084,58.595
1940,-123.65651,44.54745,65.875
1940,7.97784,44.54745,85.71249999999999
1940,11.96676,44.54745,85.71249999999999
1940,15.95568,44.54745,64.1975
1940,19.9446,44.54745,59.385
1940,-75.78947,41.63535,58.665
